model,patient,bAcc,sensitivity,specificity,TP,FP,TN,FN,cv_mean,cv_std,final_loss,stopped_epoch
Classic_ML_SVM,chb07,1.0,1.0,1.0,65,0,260,0,0.9923,0.0047,,N/A
